Sentence_ID,Words,ner_tags,Labels
432,is,0,O
432,playing,0,O
432,with,0,O
432,a,0,O
432,ball,0,O
432,in,0,O
432,the,0,O
432,park,0,O
433,A,0,O
433,spider,9,spider
433,is,0,O
433,playing,0,O
433,with,0,O
433,a,0,O
433,ball,0,O
433,in,0,O
433,the,0,O
433,park,0,O
434,Have,0,O
434,you,0,O
434,ever,0,O
434,seen,0,O
434,a,0,O
434,butterfly,1,butterfly
434,this,0,O
434,big,0,O
435,The,0,O
435,chicken,3,chicken
435,gracefully,0,O
435,moved,0,O
435,through,0,O
435,the,0,O
435,grass,0,O
436,Have,0,O
436,you,0,O
436,ever,0,O
436,seen,0,O
436,a,0,O
436,cat,2,cat
436,this,0,O
436,big,0,O
437,The,0,O
437,horse,7,horse
437,is,0,O
437,jumping,0,O
437,over,0,O
437,the,0,O
437,fence,0,O
438,The,0,O
438,elephant,6,elephant
438,is,0,O
438,jumping,0,O
438,over,0,O
438,the,0,O
438,fence,0,O
439,A,0,O
439,elephant,6,elephant
439,was,0,O
439,spotted,0,O
439,in,0,O
439,the,0,O
439,backyard,0,O
440,The,0,O
440,cow,4,cow
440,gracefully,0,O
440,moved,0,O
440,through,0,O
440,the,0,O
440,grass,0,O
441,The,0,O
441,horse,7,horse
441,is,0,O
441,jumping,0,O
441,over,0,O
441,the,0,O
441,fence,0,O
442,A,0,O
442,spider,9,spider
442,is,0,O
442,playing,0,O
442,with,0,O
442,a,0,O
442,ball,0,O
442,in,0,O
442,the,0,O
442,park,0,O
443,I,0,O
443,saw,0,O
443,a,0,O
443,elephant,6,elephant
443,near,0,O
443,the,0,O
443,river,0,O
443,yesterday,0,O
444,A,0,O
444,dog,5,dog
444,was,0,O
444,spotted,0,O
444,in,0,O
444,the,0,O
444,backyard,0,O
445,I,0,O
445,saw,0,O
445,a,0,O
445,cow,4,cow
445,near,0,O
445,the,0,O
445,river,0,O
445,yesterday,0,O
446,The,0,O
446,dog,5,dog
446,climbed,0,O
446,up,0,O
446,the,0,O
446,tree,0,O
446,swiftly,0,O
447,Have,0,O
447,you,0,O
447,ever,0,O
447,seen,0,O
447,a,0,O
447,dog,5,dog
447,this,0,O
447,big,0,O
448,Have,0,O
448,you,0,O
448,ever,0,O
448,seen,0,O
448,a,0,O
448,butterfly,1,butterfly
448,this,0,O
448,big,0,O
449,A,0,O
449,horse,7,horse
449,is,0,O
449,playing,0,O
449,with,0,O
449,a,0,O
449,ball,0,O
449,in,0,O
449,the,0,O
449,park,0,O
450,At,0,O
450,the,0,O
450,"farm,",0,O
450,there,0,O
450,was,0,O
450,a,0,O
450,elephant,6,elephant
450,making,0,O
450,noise,0,O
451,A,0,O
451,cow,4,cow
451,is,0,O
451,running,0,O
451,across,0,O
451,the,0,O
451,field,0,O
452,The,0,O
452,spider,9,spider
452,is,0,O
452,jumping,0,O
452,over,0,O
452,the,0,O
452,fence,0,O
453,The,0,O
453,chicken,3,chicken
453,climbed,0,O
453,up,0,O
453,the,0,O
453,tree,0,O
453,swiftly,0,O
454,Have,0,O
454,you,0,O
454,ever,0,O
454,seen,0,O
454,a,0,O
454,horse,7,horse
454,this,0,O
454,big,0,O
455,The,0,O
455,elephant,6,elephant
455,is,0,O
455,jumping,0,O
455,over,0,O
455,the,0,O
455,fence,0,O
456,The,0,O
456,chicken,3,chicken
456,gracefully,0,O
456,moved,0,O
456,through,0,O
456,the,0,O
456,grass,0,O
457,I,0,O
457,heard,0,O
457,a,0,O
457,cow,4,cow
457,rustling,0,O
457,in,0,O
457,the,0,O
457,bushes,0,O
458,Have,0,O
458,you,0,O
458,ever,0,O
458,seen,0,O
458,a,0,O
458,dog,5,dog
458,this,0,O
458,big,0,O
459,A,0,O
459,chicken,3,chicken
459,is,0,O
459,running,0,O
459,across,0,O
459,the,0,O
459,field,0,O
460,Have,0,O
460,you,0,O
460,ever,0,O
460,seen,0,O
460,a,0,O
460,elephant,6,elephant
460,this,0,O
460,big,0,O
461,The,0,O
461,horse,7,horse
461,climbed,0,O
461,up,0,O
461,the,0,O
461,tree,0,O
461,swiftly,0,O
462,A,0,O
462,cow,4,cow
462,is,0,O
462,running,0,O
462,across,0,O
462,the,0,O
462,field,0,O
463,A,0,O
463,cat,2,cat
463,was,0,O
463,spotted,0,O
463,in,0,O
463,the,0,O
463,backyard,0,O
464,A,0,O
464,cow,4,cow
464,was,0,O
464,spotted,0,O
464,in,0,O
464,the,0,O
464,backyard,0,O
465,The,0,O
465,elephant,6,elephant
465,climbed,0,O
465,up,0,O
465,the,0,O
465,tree,0,O
465,swiftly,0,O
466,A,0,O
466,elephant,6,elephant
466,is,0,O
466,playing,0,O
466,with,0,O
466,a,0,O
466,ball,0,O
466,in,0,O
466,the,0,O
466,park,0,O
467,A,0,O
467,chicken,3,chicken
467,is,0,O
467,running,0,O
467,across,0,O
467,the,0,O
467,field,0,O
468,A,0,O
468,dog,5,dog
468,was,0,O
468,spotted,0,O
468,in,0,O
468,the,0,O
468,backyard,0,O
469,Have,0,O
469,you,0,O
469,ever,0,O
469,seen,0,O
469,a,0,O
469,spider,9,spider
469,this,0,O
469,big,0,O
470,I,0,O
470,heard,0,O
470,a,0,O
470,horse,7,horse
470,rustling,0,O
470,in,0,O
470,the,0,O
470,bushes,0,O
471,A,0,O
471,cow,4,cow
471,was,0,O
471,spotted,0,O
471,in,0,O
471,the,0,O
471,backyard,0,O
472,I,0,O
472,heard,0,O
472,a,0,O
472,spider,9,spider
472,rustling,0,O
472,in,0,O
472,the,0,O
472,bushes,0,O
473,A,0,O
473,butterfly,1,butterfly
473,was,0,O
473,spotted,0,O
473,in,0,O
473,the,0,O
473,backyard,0,O
474,The,0,O
474,squirrel,10,squirrel
474,climbed,0,O
474,up,0,O
474,the,0,O
474,tree,0,O
474,swiftly,0,O
475,The,0,O
475,chicken,3,chicken
475,gracefully,0,O
475,moved,0,O
475,through,0,O
475,the,0,O
475,grass,0,O
476,A,0,O
476,dog,5,dog
476,is,0,O
476,playing,0,O
476,with,0,O
476,a,0,O
476,ball,0,O
476,in,0,O
476,the,0,O
476,park,0,O
477,At,0,O
477,the,0,O
477,"farm,",0,O
477,there,0,O
477,was,0,O
477,a,0,O
477,chicken,3,chicken
477,making,0,O
477,noise,0,O
478,The,0,O
478,cat,2,cat
478,climbed,0,O
478,up,0,O
478,the,0,O
478,tree,0,O
478,swiftly,0,O
479,Have,0,O
479,you,0,O
479,ever,0,O
479,seen,0,O
479,a,0,O
479,cow,4,cow
479,this,0,O
479,big,0,O
480,The,0,O
480,cow,4,cow
480,is,0,O
480,jumping,0,O
480,over,0,O
480,the,0,O
480,fence,0,O
481,A,0,O
481,spider,9,spider
481,is,0,O
481,playing,0,O
481,with,0,O
481,a,0,O
481,ball,0,O
481,in,0,O
481,the,0,O
481,park,0,O
482,The,0,O
482,chicken,3,chicken
482,climbed,0,O
482,up,0,O
482,the,0,O
482,tree,0,O
482,swiftly,0,O
483,Have,0,O
483,you,0,O
483,ever,0,O
483,seen,0,O
483,a,0,O
483,sheep,8,sheep
483,this,0,O
483,big,0,O
484,I,0,O
484,saw,0,O
484,a,0,O
484,squirrel,10,squirrel
484,near,0,O
484,the,0,O
484,river,0,O
484,yesterday,0,O
485,A,0,O
485,sheep,8,sheep
485,is,0,O
485,running,0,O
485,across,0,O
485,the,0,O
485,field,0,O
486,A,0,O
486,cow,4,cow
486,is,0,O
486,playing,0,O
486,with,0,O
486,a,0,O
486,ball,0,O
486,in,0,O
486,the,0,O
486,park,0,O
487,I,0,O
487,heard,0,O
487,a,0,O
487,dog,5,dog
487,rustling,0,O
487,in,0,O
487,the,0,O
487,bushes,0,O
488,The,0,O
488,sheep,8,sheep
488,gracefully,0,O
488,moved,0,O
488,through,0,O
488,the,0,O
488,grass,0,O
489,A,0,O
489,chicken,3,chicken
489,is,0,O
489,running,0,O
489,across,0,O
489,the,0,O
489,field,0,O
490,At,0,O
490,the,0,O
490,"farm,",0,O
490,there,0,O
490,was,0,O
490,a,0,O
490,chicken,3,chicken
490,making,0,O
490,noise,0,O
491,The,0,O
491,elephant,6,elephant
491,climbed,0,O
491,up,0,O
491,the,0,O
491,tree,0,O
491,swiftly,0,O
492,The,0,O
492,horse,7,horse
492,is,0,O
492,jumping,0,O
492,over,0,O
492,the,0,O
492,fence,0,O
493,I,0,O
493,heard,0,O
493,a,0,O
493,chicken,3,chicken
493,rustling,0,O
493,in,0,O
493,the,0,O
493,bushes,0,O
494,The,0,O
494,chicken,3,chicken
494,climbed,0,O
494,up,0,O
494,the,0,O
494,tree,0,O
494,swiftly,0,O
495,I,0,O
495,heard,0,O
495,a,0,O
495,horse,7,horse
495,rustling,0,O
495,in,0,O
495,the,0,O
495,bushes,0,O
496,I,0,O
496,heard,0,O
496,a,0,O
496,cow,4,cow
496,rustling,0,O
496,in,0,O
496,the,0,O
496,bushes,0,O
497,A,0,O
497,squirrel,10,squirrel
497,was,0,O
497,spotted,0,O
497,in,0,O
497,the,0,O
497,backyard,0,O
498,I,0,O
498,saw,0,O
498,a,0,O
498,horse,7,horse
498,near,0,O
498,the,0,O
498,river,0,O
498,yesterday,0,O
499,The,0,O
499,dog,5,dog
499,is,0,O
499,jumping,0,O
499,over,0,O
499,the,0,O
499,fence,0,O
500,Have,0,O
500,you,0,O
500,ever,0,O
500,seen,0,O
500,a,0,O
500,spider,9,spider
500,this,0,O
500,big,0,O
501,The,0,O
501,spider,9,spider
501,climbed,0,O
501,up,0,O
501,the,0,O
501,tree,0,O
501,swiftly,0,O
502,A,0,O
502,horse,7,horse
502,was,0,O
502,spotted,0,O
502,in,0,O
502,the,0,O
502,backyard,0,O
503,The,0,O
503,cat,2,cat
503,is,0,O
503,jumping,0,O
503,over,0,O
503,the,0,O
503,fence,0,O
504,The,0,O
504,elephant,6,elephant
504,is,0,O
504,jumping,0,O
504,over,0,O
504,the,0,O
504,fence,0,O
505,I,0,O
505,saw,0,O
505,a,0,O
505,horse,7,horse
505,near,0,O
505,the,0,O
505,river,0,O
505,yesterday,0,O
506,A,0,O
506,elephant,6,elephant
506,appeared,0,O
506,out,0,O
506,of,0,O
506,nowhere,0,O
506,and,0,O
506,surprised,0,O
506,everyone,0,O
507,A,0,O
507,loud,0,O
507,noise,0,O
507,startled,0,O
507,the,0,O
507,elephant,6,elephant
507,in,0,O
507,the,0,O
507,barn,0,O
508,The,0,O
508,child,0,O
508,was,0,O
508,excited,0,O
508,to,0,O
508,see,0,O
508,a,0,O
508,horse,7,horse
508,at,0,O
508,the,0,O
508,zoo,0,O
509,In,0,O
509,the,0,O
509,"distance,",0,O
509,we,0,O
509,spotted,0,O
509,a,0,O
509,wild,0,O
509,butterfly,1,butterfly
510,A,0,O
510,loud,0,O
510,noise,0,O
510,startled,0,O
510,the,0,O
510,spider,9,spider
510,in,0,O
510,the,0,O
510,barn,0,O
511,A,0,O
511,loud,0,O
511,noise,0,O
511,startled,0,O
511,the,0,O
511,chicken,3,chicken
511,in,0,O
511,the,0,O
511,barn,0,O
512,They,0,O
512,found,0,O
512,a,0,O
512,small,0,O
512,dog,5,dog
512,hiding,0,O
512,under,0,O
512,the,0,O
512,tree,0,O
513,Under,0,O
513,the,0,O
513,bright,0,O
513,"sun,",0,O
513,a,0,O
513,spider,9,spider
513,was,0,O
513,resting,0,O
514,A,0,O
514,spider,9,spider
514,appeared,0,O
514,out,0,O
514,of,0,O
514,nowhere,0,O
514,and,0,O
514,surprised,0,O
514,everyone,0,O
515,A,0,O
515,dog,5,dog
515,appeared,0,O
515,out,0,O
515,of,0,O
515,nowhere,0,O
515,and,0,O
515,surprised,0,O
515,everyone,0,O
516,Under,0,O
516,the,0,O
516,bright,0,O
516,"sun,",0,O
516,a,0,O
516,cow,4,cow
516,was,0,O
516,resting,0,O
517,I,0,O
517,saw,0,O
517,something,0,O
517,moving,0,O
517,in,0,O
517,the,0,O
517,"bushes,",0,O
517,it,0,O
517,was,0,O
517,a,0,O
517,cat,2,cat
518,Under,0,O
518,the,0,O
518,bright,0,O
518,"sun,",0,O
518,a,0,O
518,chicken,3,chicken
518,was,0,O
518,resting,0,O
519,Walking,0,O
519,through,0,O
519,the,0,O
519,"meadow,",0,O
519,we,0,O
519,saw,0,O
519,a,0,O
519,beautiful,0,O
519,chicken,3,chicken
520,A,0,O
520,loud,0,O
520,noise,0,O
520,startled,0,O
520,the,0,O
520,dog,5,dog
520,in,0,O
520,the,0,O
520,barn,0,O
521,I,0,O
521,saw,0,O
521,something,0,O
521,moving,0,O
521,in,0,O
521,the,0,O
521,"bushes,",0,O
521,it,0,O
521,was,0,O
521,a,0,O
521,squirrel,10,squirrel
522,In,0,O
522,the,0,O
522,"distance,",0,O
522,we,0,O
522,spotted,0,O
522,a,0,O
522,wild,0,O
522,cow,4,cow
523,A,0,O
523,horse,7,horse
523,appeared,0,O
523,out,0,O
523,of,0,O
523,nowhere,0,O
523,and,0,O
523,surprised,0,O
523,everyone,0,O
524,In,0,O
524,the,0,O
524,"distance,",0,O
524,we,0,O
524,spotted,0,O
524,a,0,O
524,wild,0,O
524,chicken,3,chicken
525,A,0,O
525,loud,0,O
525,noise,0,O
525,startled,0,O
525,the,0,O
525,squirrel,10,squirrel
525,in,0,O
525,the,0,O
525,barn,0,O
526,The,0,O
526,forest,0,O
526,is,0,O
526,home,0,O
526,to,0,O
526,many,0,O
526,"creatures,",0,O
526,including,0,O
526,a,0,O
526,cat,2,cat
527,They,0,O
527,found,0,O
527,a,0,O
527,small,0,O
527,horse,7,horse
527,hiding,0,O
527,under,0,O
527,the,0,O
527,tree,0,O
528,A,0,O
528,butterfly,1,butterfly
528,appeared,0,O
528,out,0,O
528,of,0,O
528,nowhere,0,O
528,and,0,O
528,surprised,0,O
528,everyone,0,O
529,They,0,O
529,found,0,O
529,a,0,O
529,small,0,O
529,squirrel,10,squirrel
529,hiding,0,O
529,under,0,O
529,the,0,O
529,tree,0,O
530,Under,0,O
530,the,0,O
530,bright,0,O
530,"sun,",0,O
530,a,0,O
530,chicken,3,chicken
530,was,0,O
530,resting,0,O
531,They,0,O
531,found,0,O
531,a,0,O
531,small,0,O
531,dog,5,dog
531,hiding,0,O
531,under,0,O
531,the,0,O
531,tree,0,O
532,In,0,O
532,the,0,O
532,"distance,",0,O
532,we,0,O
532,spotted,0,O
532,a,0,O
532,wild,0,O
532,cow,4,cow
533,The,0,O
533,farmer,0,O
533,took,0,O
533,care,0,O
533,of,0,O
533,his,0,O
533,cat,2,cat
533,every,0,O
533,morning,0,O
534,The,0,O
534,child,0,O
534,was,0,O
534,excited,0,O
534,to,0,O
534,see,0,O
534,a,0,O
534,spider,9,spider
534,at,0,O
534,the,0,O
534,zoo,0,O
535,A,0,O
535,loud,0,O
535,noise,0,O
535,startled,0,O
535,the,0,O
535,spider,9,spider
535,in,0,O
535,the,0,O
535,barn,0,O
536,A,0,O
536,horse,7,horse
536,appeared,0,O
536,out,0,O
536,of,0,O
536,nowhere,0,O
536,and,0,O
536,surprised,0,O
536,everyone,0,O
537,I,0,O
537,saw,0,O
537,something,0,O
537,moving,0,O
537,in,0,O
537,the,0,O
537,"bushes,",0,O
537,it,0,O
537,was,0,O
537,a,0,O
537,spider,9,spider
538,Under,0,O
538,the,0,O
538,bright,0,O
538,"sun,",0,O
538,a,0,O
538,squirrel,10,squirrel
538,was,0,O
538,resting,0,O
539,The,0,O
539,child,0,O
539,was,0,O
539,excited,0,O
539,to,0,O
539,see,0,O
539,a,0,O
539,dog,5,dog
539,at,0,O
539,the,0,O
539,zoo,0,O
540,They,0,O
540,found,0,O
540,a,0,O
540,small,0,O
540,horse,7,horse
540,hiding,0,O
540,under,0,O
540,the,0,O
540,tree,0,O
541,The,0,O
541,forest,0,O
541,is,0,O
541,home,0,O
541,to,0,O
541,many,0,O
541,"creatures,",0,O
541,including,0,O
541,a,0,O
541,sheep,8,sheep
542,The,0,O
542,farmer,0,O
542,took,0,O
542,care,0,O
542,of,0,O
542,his,0,O
542,chicken,3,chicken
542,every,0,O
542,morning,0,O
543,They,0,O
543,found,0,O
543,a,0,O
543,small,0,O
543,elephant,6,elephant
543,hiding,0,O
543,under,0,O
543,the,0,O
543,tree,0,O
544,They,0,O
544,found,0,O
544,a,0,O
544,small,0,O
544,sheep,8,sheep
544,hiding,0,O
544,under,0,O
544,the,0,O
544,tree,0,O
545,A,0,O
545,horse,7,horse
545,appeared,0,O
545,out,0,O
545,of,0,O
545,nowhere,0,O
545,and,0,O
545,surprised,0,O
545,everyone,0,O
546,Walking,0,O
546,through,0,O
546,the,0,O
546,"meadow,",0,O
546,we,0,O
546,saw,0,O
546,a,0,O
546,beautiful,0,O
546,spider,9,spider
547,They,0,O
547,found,0,O
547,a,0,O
547,small,0,O
547,horse,7,horse
547,hiding,0,O
547,under,0,O
547,the,0,O
547,tree,0,O
548,I,0,O
548,saw,0,O
548,something,0,O
548,moving,0,O
548,in,0,O
548,the,0,O
548,"bushes,",0,O
548,it,0,O
548,was,0,O
548,a,0,O
548,cow,4,cow
549,A,0,O
549,loud,0,O
549,noise,0,O
549,startled,0,O
549,the,0,O
549,horse,7,horse
549,in,0,O
549,the,0,O
549,barn,0,O
550,A,0,O
550,cat,2,cat
550,appeared,0,O
550,out,0,O
550,of,0,O
550,nowhere,0,O
550,and,0,O
550,surprised,0,O
550,everyone,0,O
551,I,0,O
551,saw,0,O
551,something,0,O
551,moving,0,O
551,in,0,O
551,the,0,O
551,"bushes,",0,O
551,it,0,O
551,was,0,O
551,a,0,O
551,dog,5,dog
552,In,0,O
552,the,0,O
552,"distance,",0,O
552,we,0,O
552,spotted,0,O
552,a,0,O
552,wild,0,O
552,elephant,6,elephant
553,The,0,O
553,farmer,0,O
553,took,0,O
553,care,0,O
553,of,0,O
553,his,0,O
553,butterfly,1,butterfly
553,every,0,O
553,morning,0,O
554,In,0,O
554,the,0,O
554,"distance,",0,O
554,we,0,O
554,spotted,0,O
554,a,0,O
554,wild,0,O
554,chicken,3,chicken
555,They,0,O
555,found,0,O
555,a,0,O
555,small,0,O
555,butterfly,1,butterfly
555,hiding,0,O
555,under,0,O
555,the,0,O
555,tree,0,O
556,The,0,O
556,child,0,O
556,was,0,O
556,excited,0,O
556,to,0,O
556,see,0,O
556,a,0,O
556,dog,5,dog
556,at,0,O
556,the,0,O
556,zoo,0,O
557,Under,0,O
557,the,0,O
557,bright,0,O
557,"sun,",0,O
557,a,0,O
557,spider,9,spider
557,was,0,O
557,resting,0,O
558,Under,0,O
558,the,0,O
558,bright,0,O
558,"sun,",0,O
558,a,0,O
558,butterfly,1,butterfly
558,was,0,O
558,resting,0,O
559,The,0,O
559,farmer,0,O
559,took,0,O
559,care,0,O
559,of,0,O
559,his,0,O
559,horse,7,horse
559,every,0,O
559,morning,0,O
560,In,0,O
560,the,0,O
560,"distance,",0,O
560,we,0,O
560,spotted,0,O
560,a,0,O
560,wild,0,O
560,butterfly,1,butterfly
561,In,0,O
561,the,0,O
561,"distance,",0,O
561,we,0,O
561,spotted,0,O
561,a,0,O
561,wild,0,O
561,sheep,8,sheep
562,A,0,O
562,squirrel,10,squirrel
562,appeared,0,O
562,out,0,O
562,of,0,O
562,nowhere,0,O
562,and,0,O
562,surprised,0,O
562,everyone,0,O
563,In,0,O
563,the,0,O
563,"distance,",0,O
563,we,0,O
563,spotted,0,O
563,a,0,O
563,wild,0,O
563,dog,5,dog
564,Under,0,O
564,the,0,O
564,bright,0,O
564,"sun,",0,O
564,a,0,O
564,spider,9,spider
564,was,0,O
564,resting,0,O
565,Under,0,O
565,the,0,O
565,bright,0,O
565,"sun,",0,O
565,a,0,O
565,elephant,6,elephant
565,was,0,O
565,resting,0,O
566,The,0,O
566,child,0,O
566,was,0,O
566,excited,0,O
566,to,0,O
566,see,0,O
566,a,0,O
566,squirrel,10,squirrel
566,at,0,O
566,the,0,O
566,zoo,0,O
567,A,0,O
567,dog,5,dog
567,appeared,0,O
567,out,0,O
567,of,0,O
567,nowhere,0,O
567,and,0,O
567,surprised,0,O
567,everyone,0,O
568,The,0,O
568,forest,0,O
568,is,0,O
568,home,0,O
568,to,0,O
568,many,0,O
568,"creatures,",0,O
568,including,0,O
568,a,0,O
568,squirrel,10,squirrel
569,The,0,O
569,farmer,0,O
569,took,0,O
569,care,0,O
569,of,0,O
569,his,0,O
569,elephant,6,elephant
569,every,0,O
569,morning,0,O
570,In,0,O
570,the,0,O
570,"distance,",0,O
570,we,0,O
570,spotted,0,O
570,a,0,O
570,wild,0,O
570,sheep,8,sheep
571,The,0,O
571,forest,0,O
571,is,0,O
571,home,0,O
571,to,0,O
571,many,0,O
571,"creatures,",0,O
571,including,0,O
571,a,0,O
571,cow,4,cow
572,In,0,O
572,the,0,O
572,"distance,",0,O
572,we,0,O
572,spotted,0,O
572,a,0,O
572,wild,0,O
572,cow,4,cow
573,The,0,O
573,forest,0,O
573,is,0,O
573,home,0,O
573,to,0,O
573,many,0,O
573,"creatures,",0,O
573,including,0,O
573,a,0,O
573,squirrel,10,squirrel
574,A,0,O
574,horse,7,horse
574,appeared,0,O
574,out,0,O
574,of,0,O
574,nowhere,0,O
574,and,0,O
574,surprised,0,O
574,everyone,0,O
575,A,0,O
575,dog,5,dog
575,appeared,0,O
575,out,0,O
575,of,0,O
575,nowhere,0,O
575,and,0,O
575,surprised,0,O
575,everyone,0,O
576,A,0,O
576,loud,0,O
576,noise,0,O
576,startled,0,O
576,the,0,O
576,butterfly,1,butterfly
576,in,0,O
576,the,0,O
576,barn,0,O
577,A,0,O
577,loud,0,O
577,noise,0,O
577,startled,0,O
577,the,0,O
577,cat,2,cat
577,in,0,O
577,the,0,O
577,barn,0,O
578,A,0,O
578,dog,5,dog
578,appeared,0,O
578,out,0,O
578,of,0,O
578,nowhere,0,O
578,and,0,O
578,surprised,0,O
578,everyone,0,O
579,Walking,0,O
579,through,0,O
579,the,0,O
579,"meadow,",0,O
579,we,0,O
579,saw,0,O
579,a,0,O
579,beautiful,0,O
579,cow,4,cow
580,The,0,O
580,farmer,0,O
580,took,0,O
580,care,0,O
580,of,0,O
580,his,0,O
580,squirrel,10,squirrel
580,every,0,O
580,morning,0,O
581,The,0,O
581,child,0,O
581,was,0,O
581,excited,0,O
581,to,0,O
581,see,0,O
581,a,0,O
581,elephant,6,elephant
581,at,0,O
581,the,0,O
581,zoo,0,O
582,A,0,O
582,cow,4,cow
582,appeared,0,O
582,out,0,O
582,of,0,O
582,nowhere,0,O
582,and,0,O
582,surprised,0,O
582,everyone,0,O
583,She,0,O
583,took,0,O
583,a,0,O
583,beautiful,0,O
583,picture,0,O
583,of,0,O
583,a,0,O
583,butterfly,1,butterfly
583,in,0,O
583,the,0,O
583,wild,0,O
584,She,0,O
584,took,0,O
584,a,0,O
584,beautiful,0,O
584,picture,0,O
584,of,0,O
584,a,0,O
584,dog,5,dog
584,in,0,O
584,the,0,O
584,wild,0,O
585,We,0,O
585,were,0,O
585,amazed,0,O
585,by,0,O
585,the,0,O
585,agility,0,O
585,of,0,O
585,the,0,O
585,horse,7,horse
586,They,0,O
586,carefully,0,O
586,observed,0,O
586,the,0,O
586,dog,5,dog
586,in,0,O
586,its,0,O
586,natural,0,O
586,habitat,0,O
587,She,0,O
587,took,0,O
587,a,0,O
587,beautiful,0,O
587,picture,0,O
587,of,0,O
587,a,0,O
587,chicken,3,chicken
587,in,0,O
587,the,0,O
587,wild,0,O
588,We,0,O
588,were,0,O
588,amazed,0,O
588,by,0,O
588,the,0,O
588,agility,0,O
588,of,0,O
588,the,0,O
588,cat,2,cat
589,The,0,O
589,old,0,O
589,man,0,O
589,fed,0,O
589,the,0,O
589,chicken,3,chicken
589,every,0,O
589,evening,0,O
590,The,0,O
590,old,0,O
590,man,0,O
590,fed,0,O
590,the,0,O
590,cow,4,cow
590,every,0,O
590,evening,0,O
591,The,0,O
591,old,0,O
591,man,0,O
591,fed,0,O
591,the,0,O
591,spider,9,spider
591,every,0,O
591,evening,0,O
592,We,0,O
592,were,0,O
592,amazed,0,O
592,by,0,O
592,the,0,O
592,agility,0,O
592,of,0,O
592,the,0,O
592,horse,7,horse
593,I,0,O
593,heard,0,O
593,a,0,O
593,strange,0,O
593,"sound,",0,O
593,it,0,O
593,was,0,O
593,a,0,O
593,sheep,8,sheep
594,A,0,O
594,cat,2,cat
594,was,0,O
594,hiding,0,O
594,behind,0,O
594,the,0,O
594,tall,0,O
594,grass,0,O
595,They,0,O
595,carefully,0,O
595,observed,0,O
595,the,0,O
595,butterfly,1,butterfly
595,in,0,O
595,its,0,O
595,natural,0,O
595,habitat,0,O
596,She,0,O
596,took,0,O
596,a,0,O
596,beautiful,0,O
596,picture,0,O
596,of,0,O
596,a,0,O
596,dog,5,dog
596,in,0,O
596,the,0,O
596,wild,0,O
597,A,0,O
597,elephant,6,elephant
597,suddenly,0,O
597,appeared,0,O
597,on,0,O
597,the,0,O
597,"road,",0,O
597,making,0,O
597,us,0,O
597,stop,0,O
598,The,0,O
598,little,0,O
598,boy,0,O
598,was,0,O
598,fascinated,0,O
598,by,0,O
598,the,0,O
598,horse,7,horse
598,he,0,O
598,saw,0,O
599,A,0,O
599,spider,9,spider
599,suddenly,0,O
599,appeared,0,O
599,on,0,O
599,the,0,O
599,"road,",0,O
599,making,0,O
599,us,0,O
599,stop,0,O
600,A,0,O
600,sheep,8,sheep
600,was,0,O
600,hiding,0,O
600,behind,0,O
600,the,0,O
600,tall,0,O
600,grass,0,O
601,She,0,O
601,took,0,O
601,a,0,O
601,beautiful,0,O
601,picture,0,O
601,of,0,O
601,a,0,O
601,cow,4,cow
601,in,0,O
601,the,0,O
601,wild,0,O
602,She,0,O
602,took,0,O
602,a,0,O
602,beautiful,0,O
602,picture,0,O
602,of,0,O
602,a,0,O
602,horse,7,horse
602,in,0,O
602,the,0,O
602,wild,0,O
603,They,0,O
603,carefully,0,O
603,observed,0,O
603,the,0,O
603,spider,9,spider
603,in,0,O
603,its,0,O
603,natural,0,O
603,habitat,0,O
604,They,0,O
604,carefully,0,O
604,observed,0,O
604,the,0,O
604,spider,9,spider
604,in,0,O
604,its,0,O
604,natural,0,O
604,habitat,0,O
605,A,0,O
605,horse,7,horse
605,suddenly,0,O
605,appeared,0,O
605,on,0,O
605,the,0,O
605,"road,",0,O
605,making,0,O
605,us,0,O
605,stop,0,O
606,A,0,O
606,group,0,O
606,of,0,O
606,tourists,0,O
606,gathered,0,O
606,around,0,O
606,to,0,O
606,see,0,O
606,the,0,O
606,horse,7,horse
607,They,0,O
607,carefully,0,O
607,observed,0,O
607,the,0,O
607,cow,4,cow
607,in,0,O
607,its,0,O
607,natural,0,O
607,habitat,0,O
608,They,0,O
608,carefully,0,O
608,observed,0,O
608,the,0,O
608,elephant,6,elephant
608,in,0,O
608,its,0,O
608,natural,0,O
608,habitat,0,O
609,I,0,O
609,heard,0,O
609,a,0,O
609,strange,0,O
609,"sound,",0,O
609,it,0,O
609,was,0,O
609,a,0,O
609,dog,5,dog
610,At,0,O
610,the,0,O
610,"zoo,",0,O
610,the,0,O
610,guide,0,O
610,told,0,O
610,us,0,O
610,fun,0,O
610,facts,0,O
610,about,0,O
610,the,0,O
610,cow,4,cow
611,A,0,O
611,dog,5,dog
611,suddenly,0,O
611,appeared,0,O
611,on,0,O
611,the,0,O
611,"road,",0,O
611,making,0,O
611,us,0,O
611,stop,0,O
612,The,0,O
612,little,0,O
612,boy,0,O
612,was,0,O
612,fascinated,0,O
612,by,0,O
612,the,0,O
612,cat,2,cat
612,he,0,O
612,saw,0,O
613,At,0,O
613,the,0,O
613,"zoo,",0,O
613,the,0,O
613,guide,0,O
613,told,0,O
613,us,0,O
613,fun,0,O
613,facts,0,O
613,about,0,O
613,the,0,O
613,sheep,8,sheep
614,I,0,O
614,heard,0,O
